yardline_100,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,drive,sp,qtr,down,goal_to_go,ydstogo,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,2_length,2_location,air_yards,yards_after_catch,1_location,1_gap,home_timeouts_remaining,away_timeouts_remaining,timeout,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post
75,900,1800,1800,14,0,3,1,0,10,2,24,0,0,1,0,0,0,1,3,15,9,0,0,3,3,0,3,3,3,13,13,3,10,13,3,10
51,862,1762,1762,14,0,3,1,0,10,2,15,0,0,1,0,0,0,1,3,12,3,0,0,3,3,0,3,3,3,13,13,3,10,13,3,10
36,814,1714,1714,14,0,3,1,0,10,1,25,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,3,3,3,13,13,3,10,13,3,10
11,790,1690,1690,14,0,3,1,0,10,2,0,0,0,1,0,0,0,1,1,0,0,0,0,3,3,0,3,3,3,13,13,3,10,13,3,10
21,761,1661,1661,14,0,3,2,0,20,2,12,1,0,1,0,0,0,1,2,-2,14,0,0,3,3,0,3,3,3,13,13,3,10,13,3,10
9,723,1623,1623,14,0,3,3,0,8,2,0,1,0,1,0,0,0,1,1,9,0,0,0,3,3,0,3,3,3,13,13,3,10,13,3,10
60,713,1613,1613,15,0,3,1,0,10,2,0,0,0,1,0,0,0,1,1,-2,0,0,0,3,3,0,3,3,3,16,3,16,-13,3,16,-13
57,667,1567,1567,15,0,3,3,0,7,2,14,1,0,1,0,0,0,1,2,0,14,0,0,3,3,0,3,3,3,16,3,16,-13,3,16,-13
43,643,1543,1543,15,0,3,1,0,10,1,1,1,0,0,0,0,0,0,0,0,0,3,0,3,2,0,3,2,3,16,3,16,-13,3,16,-13
42,600,1500,1500,15,0,3,2,0,9,2,14,1,0,1,0,0,0,1,1,10,4,0,0,3,2,0,3,2,3,16,3,16,-13,3,16,-13
28,577,1477,1477,15,0,3,1,0,10,1,6,1,1,0,0,0,0,0,0,0,0,3,0,3,2,0,3,2,3,16,3,16,-13,3,16,-13
22,555,1455,1455,15,0,3,2,0,4,2,14,1,1,1,0,0,0,1,2,7,7,0,0,3,2,0,3,2,3,16,3,16,-13,3,16,-13
8,511,1411,1411,15,1,3,1,1,8,1,8,1,0,0,0,0,0,0,0,0,0,3,0,3,2,0,3,2,9,16,3,16,-13,9,16,-7
75,508,1408,1408,16,0,3,1,0,10,1,7,0,0,0,0,0,0,0,0,0,0,2,1,3,2,0,2,3,10,16,16,10,6,16,10,6
68,467,1367,1367,16,0,3,2,0,3,1,2,0,0,0,0,0,0,0,0,0,0,2,2,3,2,0,2,3,10,16,16,10,6,16,10,6
66,445,1345,1345,16,0,3,3,0,1,2,3,0,0,1,0,0,0,1,1,3,0,0,0,3,2,0,2,3,10,16,16,10,6,16,10,6
47,409,1309,1309,16,0,3,1,0,10,2,3,1,0,1,0,0,0,1,2,3,0,0,0,3,2,0,2,3,10,16,16,10,6,16,10,6
44,391,1291,1291,16,0,3,2,0,7,2,0,1,1,1,0,0,0,1,3,5,0,0,0,2,2,1,2,2,10,16,16,10,6,16,10,6
39,382,1282,1282,16,0,3,3,0,2,2,10,1,0,1,0,0,0,1,1,6,4,0,0,2,2,0,2,2,10,16,16,10,6,16,10,6
29,355,1255,1255,16,0,3,1,0,10,1,4,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,2,1,10,16,16,10,6,16,10,6
25,309,1209,1209,16,0,3,2,0,6,2,0,0,0,1,0,0,0,1,2,15,0,0,0,1,2,0,2,1,10,16,16,10,6,16,10,6
25,302,1202,1202,16,0,3,3,0,6,2,8,1,0,1,0,0,0,1,1,8,0,0,0,1,2,0,2,1,10,16,16,10,6,16,10,6
17,280,1180,1180,16,0,3,1,0,10,1,10,0,1,0,0,0,0,0,0,0,0,3,0,1,2,0,2,1,10,16,16,10,6,16,10,6
7,240,1140,1140,16,0,3,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,2,1,10,16,16,10,6,16,10,6
7,196,1096,1096,16,0,3,2,1,7,2,6,1,0,1,0,0,0,1,2,0,6,0,0,1,2,0,2,1,10,16,16,10,6,16,10,6
1,174,1074,1074,16,1,3,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,1,1,2,0,2,1,10,22,16,10,6,22,10,12
70,171,1071,1071,17,0,3,1,0,10,2,0,1,0,1,0,0,0,1,1,10,0,0,0,1,2,0,1,2,10,23,10,23,-13,10,23,-13
70,167,1067,1067,17,0,3,2,0,10,2,14,1,0,1,0,0,0,1,2,10,4,0,0,1,2,0,1,2,10,23,10,23,-13,10,23,-13
56,127,1027,1027,17,0,3,1,0,10,2,4,1,0,1,0,0,0,1,2,-4,8,0,0,1,2,0,1,2,10,23,10,23,-13,10,23,-13
52,98,998,998,17,0,3,2,0,6,2,16,1,0,1,0,0,0,1,1,8,8,0,0,1,2,0,1,2,10,23,10,23,-13,10,23,-13
36,63,963,963,17,0,3,1,0,10,1,2,1,0,0,0,0,0,0,0,0,0,3,0,1,2,0,1,2,10,23,10,23,-13,10,23,-13
34,25,925,925,17,0,3,2,0,8,2,0,1,0,1,0,0,0,1,1,12,0,0,0,1,2,0,1,2,10,23,10,23,-13,10,23,-13
34,20,920,920,17,0,3,3,0,8,2,0,1,0,1,0,0,0,1,3,9,0,0,0,1,2,0,1,2,10,23,10,23,-13,10,23,-13
70,11,911,911,18,0,3,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,13,23,23,13,10,23,13,10
73,900,900,900,18,0,4,2,0,8,2,6,0,0,1,0,0,0,1,1,-3,9,0,0,1,2,0,2,1,13,23,23,13,10,23,13,10
77,831,831,831,18,0,4,3,0,12,2,0,1,0,1,0,0,0,1,1,12,0,0,0,1,2,0,2,1,13,23,23,13,10,23,13,10
5,818,818,818,19,0,4,1,1,5,1,3,1,0,0,0,0,0,0,0,0,0,1,2,1,2,0,1,2,13,23,13,23,-10,13,23,-10
2,795,795,795,19,1,4,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,1,2,1,2,0,1,2,19,23,13,23,-10,19,23,-4
75,790,790,790,20,0,4,1,0,10,1,6,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,2,1,20,23,23,20,3,23,20,3
69,755,755,755,20,0,4,2,0,4,1,20,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,2,1,20,23,23,20,3,23,20,3
49,729,729,729,20,0,4,1,0,10,2,0,0,1,1,0,0,0,2,3,20,0,0,0,1,2,0,2,1,20,23,23,20,3,23,20,3
71,722,722,722,21,0,4,1,0,10,1,0,1,0,0,0,0,0,0,0,0,0,3,0,1,2,0,1,2,20,23,20,23,-3,20,23,-3
71,689,689,689,21,0,4,2,0,10,2,4,1,1,1,0,0,0,1,3,4,0,0,0,1,2,0,1,2,20,23,20,23,-3,20,23,-3
67,648,648,648,21,0,4,3,0,6,2,0,1,0,1,0,0,0,2,1,30,0,0,0,1,2,0,1,2,20,23,20,23,-3,20,23,-3
57,631,631,631,22,0,4,1,0,10,1,17,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,2,1,20,23,23,20,3,23,20,3
40,590,590,590,22,0,4,1,0,10,1,7,0,0,0,0,0,0,0,0,0,0,2,3,1,2,0,2,1,20,23,23,20,3,23,20,3
33,544,544,544,22,0,4,2,0,3,1,2,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,2,1,20,23,23,20,3,23,20,3
31,501,501,501,22,0,4,3,0,1,1,15,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,2,1,20,23,23,20,3,23,20,3
16,482,482,482,22,0,4,1,0,10,2,11,0,0,1,0,0,0,1,2,11,0,0,0,1,2,0,2,1,20,23,23,20,3,23,20,3
5,441,441,441,22,0,4,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,2,1,20,23,23,20,3,23,20,3
5,402,402,402,22,1,4,2,1,5,2,5,1,0,1,0,0,0,1,2,5,0,0,0,1,2,0,2,1,20,29,23,20,3,29,20,9
75,397,397,397,23,0,4,1,0,10,2,2,1,0,1,0,0,0,1,3,2,0,0,0,1,2,0,1,2,20,30,20,30,-10,20,30,-10
73,375,375,375,23,0,4,2,0,8,2,9,1,1,1,0,0,0,1,1,2,7,0,0,1,2,0,1,2,20,30,20,30,-10,20,30,-10
32,346,346,346,24,0,4,1,0,10,2,0,0,0,1,0,0,0,2,1,18,0,0,0,1,2,0,2,1,20,30,30,20,10,30,20,10
32,339,339,339,24,0,4,2,0,10,1,5,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,2,1,20,30,30,20,10,30,20,10
27,296,296,296,24,0,4,3,0,5,2,4,1,0,1,0,0,0,1,1,-3,7,0,0,1,2,0,2,1,20,30,30,20,10,30,20,10
69,246,246,246,25,0,4,1,0,10,2,0,1,0,1,0,0,0,1,2,-2,0,0,0,1,2,0,1,2,20,30,20,30,-10,20,30,-10
69,242,242,242,25,0,4,2,0,10,2,0,1,0,1,0,0,0,1,1,14,0,0,0,1,2,0,1,2,20,30,20,30,-10,20,30,-10
69,237,237,237,25,0,4,3,0,10,2,13,1,0,1,0,0,0,1,1,13,0,0,0,1,2,0,1,2,20,30,20,30,-10,20,30,-10
56,213,213,213,25,0,4,1,0,10,2,9,1,1,1,0,0,0,1,1,1,8,0,0,1,2,0,1,2,20,30,20,30,-10,20,30,-10
47,192,192,192,25,0,4,2,0,1,2,0,1,1,1,0,0,0,1,1,3,0,0,0,1,2,0,1,2,20,30,20,30,-10,20,30,-10
47,188,188,188,25,0,4,3,0,1,1,23,1,0,0,0,0,0,0,0,0,0,3,0,1,2,0,1,2,20,30,20,30,-10,20,30,-10
24,152,152,152,25,0,4,1,0,10,2,5,1,1,1,0,0,0,1,3,4,1,0,0,1,2,0,1,2,20,30,20,30,-10,20,30,-10
19,130,130,130,25,0,4,2,0,5,1,18,1,1,0,0,0,0,0,0,0,0,3,0,1,2,0,1,2,20,30,20,30,-10,20,30,-10
1,120,120,120,25,1,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,1,2,26,30,20,30,-10,26,30,-4
50,117,117,117,26,0,4,1,0,10,1,8,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,2,1,27,30,30,27,3,30,27,3
42,111,111,111,26,0,4,2,0,2,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,27,30,30,27,3,30,27,3
80,894,1794,3594,1,0,1,1,0,10,1,5,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,3,3,0,0,0,0,0,0,0,0
75,856,1756,3556,1,0,1,2,0,5,2,8,0,0,1,0,0,0,1,2,1,7,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
67,821,1721,3521,1,0,1,1,0,10,1,3,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,3,3,0,0,0,0,0,0,0,0
64,782,1682,3482,1,0,1,2,0,7,2,8,0,0,1,0,0,0,1,3,2,6,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
56,746,1646,3446,1,0,1,1,0,10,1,1,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0
55,708,1608,3408,1,0,1,2,0,9,2,7,1,0,1,0,0,0,1,2,5,2,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
48,668,1568,3368,1,1,1,3,0,2,2,48,0,0,1,0,0,0,1,1,3,45,0,0,3,3,0,3,3,0,6,0,0,0,6,0,6
75,654,1554,3354,2,0,1,1,0,10,2,0,1,0,1,0,0,0,1,1,0,0,0,0,3,3,0,3,3,0,7,0,7,-7,0,7,-7
75,648,1548,3348,2,0,1,2,0,10,2,11,0,0,1,0,0,0,1,1,10,1,0,0,3,3,0,3,3,0,7,0,7,-7,0,7,-7
64,617,1517,3317,2,0,1,1,0,10,1,2,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,0,7,0,7,-7,0,7,-7
62,575,1475,3275,2,0,1,2,0,8,1,6,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,0,7,0,7,-7,0,7,-7
71,539,1439,3239,2,0,1,3,0,17,2,0,1,0,1,0,0,0,2,2,31,0,0,0,3,3,0,3,3,0,7,0,7,-7,0,7,-7
80,523,1423,3223,3,0,1,1,0,10,2,21,0,0,1,0,0,0,2,1,16,5,0,0,3,3,0,3,3,0,7,7,0,7,7,0,7
59,477,1377,3177,3,0,1,1,0,10,1,1,1,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,0,7,7,0,7,7,0,7
58,436,1336,3136,3,0,1,2,0,9,1,1,1,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,0,7,7,0,7,7,0,7
57,392,1292,3092,3,0,1,3,0,8,2,17,1,0,1,0,0,0,2,3,17,0,0,0,3,3,0,3,3,0,7,7,0,7,7,0,7
50,328,1228,3028,3,0,1,1,0,20,2,0,1,0,1,0,0,0,1,3,5,0,0,0,3,3,0,3,3,0,7,7,0,7,7,0,7
50,325,1225,3025,3,0,1,2,0,20,2,13,1,0,1,0,0,0,1,2,12,1,0,0,3,3,0,3,3,0,7,7,0,7,7,0,7
37,280,1180,2980,3,0,1,3,0,7,2,14,1,0,1,0,0,0,1,1,4,10,0,0,3,3,0,3,3,0,7,7,0,7,7,0,7
23,257,1157,2957,3,0,1,1,0,10,1,4,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,0,7,7,0,7,7,0,7
19,217,1117,2917,3,0,1,2,0,6,2,0,1,0,1,0,0,0,2,1,19,0,0,0,3,3,0,3,3,0,7,7,0,7,7,0,7
19,209,1109,2909,3,0,1,3,0,6,2,-4,1,0,1,0,0,0,1,1,-5,1,0,0,3,3,0,3,3,0,7,7,0,7,7,0,7
75,168,1068,2868,4,0,1,1,0,10,2,4,1,0,1,0,0,0,1,3,-4,8,0,0,3,3,0,3,3,0,10,0,10,-10,0,10,-10
71,131,1031,2831,4,0,1,2,0,6,2,5,1,0,1,0,0,0,1,2,5,0,0,0,3,3,0,3,3,0,10,0,10,-10,0,10,-10
66,87,987,2787,4,0,1,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,0,10,0,10,-10,0,10,-10
64,42,942,2742,4,0,1,1,0,10,1,-2,1,0,0,0,0,0,0,0,0,0,2,1,3,3,0,3,3,0,10,0,10,-10,0,10,-10
61,900,900,2700,4,0,2,2,0,7,1,4,1,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,0,10,0,10,-10,0,10,-10
57,860,860,2660,4,0,2,3,0,3,2,9,1,0,1,0,0,0,1,1,6,3,0,0,3,3,0,3,3,0,10,0,10,-10,0,10,-10
48,823,823,2623,4,0,2,1,0,10,2,5,0,0,1,0,0,0,1,1,1,4,0,0,3,3,0,3,3,0,10,0,10,-10,0,10,-10
43,790,790,2590,4,0,2,2,0,5,1,6,1,0,0,0,0,0,0,0,0,0,1,2,3,3,0,3,3,0,10,0,10,-10,0,10,-10
37,763,763,2563,4,0,2,1,0,10,1,6,1,0,0,0,0,0,0,0,0,0,2,1,3,3,0,3,3,0,10,0,10,-10,0,10,-10
31,740,740,2540,4,0,2,2,0,4,2,-3,1,1,1,0,0,0,1,1,-3,0,0,0,3,3,0,3,3,0,10,0,10,-10,0,10,-10
34,702,702,2502,4,0,2,3,0,7,2,5,1,0,1,0,0,0,1,1,-1,6,0,0,3,3,0,3,3,0,10,0,10,-10,0,10,-10
29,652,652,2452,4,0,2,4,0,2,2,0,1,0,1,0,0,0,1,2,0,0,0,0,3,3,0,3,3,0,10,0,10,-10,0,10,-10
71,649,649,2449,5,0,2,1,0,10,1,2,0,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,0,10,10,0,10,10,0,10
69,607,607,2407,5,1,2,2,0,8,2,69,0,0,1,0,0,0,2,3,45,24,0,0,3,2,0,2,3,0,16,10,0,10,16,0,16
75,597,597,2397,6,0,2,1,0,10,2,2,0,0,1,0,0,0,1,2,1,1,0,0,3,2,0,3,2,0,17,0,17,-17,0,17,-17
73,559,559,2359,6,0,2,2,0,8,2,7,1,0,1,0,0,0,1,1,5,2,0,0,3,2,0,3,2,0,17,0,17,-17,0,17,-17
66,523,523,2323,6,0,2,3,0,1,1,-2,0,0,0,0,0,0,0,0,0,0,1,3,2,2,0,2,2,0,17,0,17,-17,0,17,-17
93,455,455,2255,7,0,2,1,0,17,1,5,1,0,0,0,0,0,0,0,0,0,1,3,2,2,0,2,2,0,17,17,0,17,17,0,17
88,413,413,2213,7,0,2,2,0,12,2,5,1,0,1,0,0,0,1,2,0,5,0,0,2,2,0,2,2,0,17,17,0,17,17,0,17
83,364,364,2164,7,0,2,3,0,7,2,0,1,0,1,0,0,0,1,1,3,0,0,0,2,2,0,2,2,0,17,17,0,17,17,0,17
62,347,347,2147,8,0,2,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,0,2,2,0,17,0,17,-17,0,17,-17
62,311,311,2111,8,0,2,2,0,10,2,11,1,0,1,0,0,0,1,2,11,0,0,0,2,2,0,2,2,0,17,0,17,-17,0,17,-17
51,278,278,2078,8,0,2,1,0,10,2,0,0,0,1,0,0,0,2,1,16,0,0,0,2,2,0,2,2,0,17,0,17,-17,0,17,-17
51,273,273,2073,8,0,2,2,0,10,2,0,1,0,1,0,0,0,2,2,31,0,0,0,2,2,0,2,2,0,17,0,17,-17,0,17,-17
51,267,267,2067,8,1,2,3,0,10,2,51,1,0,1,0,0,0,2,3,51,0,0,0,2,2,0,2,2,6,17,0,17,-17,6,17,-11
75,259,259,2059,9,0,2,1,0,10,2,0,0,0,1,0,0,0,1,2,15,0,0,0,2,2,0,2,2,7,17,17,7,10,17,7,10
75,253,253,2053,9,0,2,2,0,10,1,7,0,0,0,0,0,0,0,0,0,0,2,3,2,2,0,2,2,7,17,17,7,10,17,7,10
68,207,207,2007,9,0,2,3,0,3,1,2,1,0,0,0,0,0,0,0,0,0,3,0,2,2,0,2,2,7,17,17,7,10,17,7,10
82,147,147,1947,10,0,2,1,0,10,2,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,2,1,7,17,7,17,-10,7,17,-10
82,120,120,1920,10,0,2,2,0,10,2,0,1,0,1,0,0,0,2,3,17,0,0,0,2,1,0,2,1,7,17,7,17,-10,7,17,-10
82,115,115,1915,10,0,2,3,0,10,2,5,1,0,1,0,0,0,1,1,-1,6,0,0,2,1,0,2,1,7,17,7,17,-10,7,17,-10
71,101,101,1901,11,0,2,1,0,10,2,7,1,0,1,0,0,0,1,1,6,1,0,0,2,0,0,0,2,7,17,17,7,10,17,7,10
64,81,81,1881,11,0,2,2,0,3,2,0,1,1,1,0,0,0,1,2,4,0,0,0,2,0,0,0,2,7,17,17,7,10,17,7,10
64,78,78,1878,11,0,2,3,0,3,2,5,1,0,1,0,0,0,1,2,4,1,0,0,2,0,0,0,2,7,17,17,7,10,17,7,10
59,58,58,1858,11,0,2,1,0,10,2,0,1,1,1,0,0,0,2,1,16,0,0,0,2,0,0,0,2,7,17,17,7,10,17,7,10
59,53,53,1853,11,0,2,2,0,10,2,6,1,0,1,0,0,0,1,1,4,2,0,0,2,0,0,0,2,7,17,17,7,10,17,7,10
53,48,48,1848,11,0,2,3,0,4,2,22,1,0,1,0,0,0,2,1,22,0,0,0,1,0,0,0,1,7,17,17,7,10,17,7,10
36,42,42,1842,11,0,2,1,0,15,2,-10,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,17,17,7,10,17,7,10
46,18,18,1818,11,0,2,2,0,25,2,11,1,1,1,0,0,0,1,2,6,5,0,0,1,0,0,0,1,7,17,17,7,10,17,7,10
75,900,1800,1800,12,0,3,1,0,10,1,3,1,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,7,20,7,20,-13,7,20,-13
72,859,1759,1759,12,0,3,2,0,7,1,2,0,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,7,20,7,20,-13,7,20,-13
70,822,1722,1722,12,0,3,3,0,5,1,4,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,7,20,7,20,-13,7,20,-13
66,783,1683,1683,12,0,3,4,0,1,1,2,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,7,20,7,20,-13,7,20,-13
64,747,1647,1647,12,0,3,1,0,10,2,12,0,0,1,0,0,0,1,1,6,6,0,0,3,3,0,3,3,7,20,7,20,-13,7,20,-13
52,702,1602,1602,12,0,3,1,0,10,2,5,1,0,1,0,0,0,1,2,4,1,0,0,3,3,0,3,3,7,20,7,20,-13,7,20,-13
47,667,1567,1567,12,0,3,2,0,5,1,8,1,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,7,20,7,20,-13,7,20,-13
39,642,1542,1542,12,0,3,1,0,10,1,17,1,1,0,0,0,0,0,0,0,0,2,2,3,3,0,3,3,7,20,7,20,-13,7,20,-13
22,600,1500,1500,12,0,3,1,0,10,1,19,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,7,20,7,20,-13,7,20,-13
3,557,1457,1457,12,0,3,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,7,20,7,20,-13,7,20,-13
3,516,1416,1416,12,0,3,2,1,3,1,-2,1,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,7,20,7,20,-13,7,20,-13
5,474,1374,1374,12,1,3,3,1,5,2,5,1,0,1,0,0,0,1,1,5,0,0,0,3,3,0,3,3,13,20,7,20,-13,13,20,-7
75,470,1370,1370,13,0,3,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,3,3,14,20,20,14,6,20,14,6
80,412,1312,1312,13,0,3,2,0,15,1,-5,1,0,0,0,0,0,0,0,0,0,1,2,3,3,0,3,3,14,20,20,14,6,20,14,6
85,367,1267,1267,13,0,3,3,0,20,2,11,1,0,1,0,0,0,1,1,0,11,0,0,3,3,0,3,3,14,20,20,14,6,20,14,6
53,322,1222,1222,14,0,3,1,0,10,2,0,0,0,1,0,0,0,1,2,-4,0,0,0,3,3,0,3,3,14,20,14,20,-6,14,20,-6
53,317,1217,1217,14,0,3,2,0,10,2,0,1,0,1,0,0,0,1,2,8,0,0,0,3,3,0,3,3,14,20,14,20,-6,14,20,-6
53,315,1215,1215,14,1,3,3,0,10,2,53,1,0,1,0,0,0,2,1,48,5,0,0,3,3,0,3,3,20,20,14,20,-6,20,20,0
73,302,1202,1202,15,0,3,1,0,10,2,0,0,0,1,0,0,0,2,3,43,0,0,0,3,3,0,3,3,21,20,20,21,-1,20,21,-1
73,297,1197,1197,15,0,3,2,0,10,2,0,1,0,1,0,0,0,1,2,8,0,0,0,3,3,0,3,3,21,20,20,21,-1,20,21,-1
73,293,1193,1193,15,0,3,3,0,10,2,0,1,0,1,0,0,0,1,3,8,0,0,0,3,3,0,3,3,21,20,20,21,-1,20,21,-1
71,277,1177,1177,16,0,3,1,0,10,2,5,0,0,1,0,0,0,1,1,4,1,0,0,3,3,0,3,3,21,20,21,20,1,21,20,1
66,237,1137,1137,16,0,3,2,0,5,1,-4,1,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,21,20,21,20,1,21,20,1
70,195,1095,1095,16,0,3,3,0,9,2,19,1,0,1,0,0,0,2,1,19,0,0,0,3,3,0,3,3,21,20,21,20,1,21,20,1
51,158,1058,1058,16,0,3,1,0,10,2,4,1,0,1,0,0,0,1,2,-4,8,0,0,3,3,0,3,3,21,20,21,20,1,21,20,1
47,125,1025,1025,16,0,3,2,0,6,1,2,0,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,21,20,21,20,1,21,20,1
45,88,988,988,16,0,3,3,0,4,2,9,1,0,1,0,0,0,1,1,9,0,0,0,3,3,0,3,3,21,20,21,20,1,21,20,1
36,48,948,948,16,0,3,1,0,10,1,8,1,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,21,20,21,20,1,21,20,1
28,13,913,913,16,0,3,2,0,2,2,26,1,0,1,0,0,0,1,1,9,17,0,0,3,3,0,3,3,21,20,21,20,1,21,20,1
2,900,900,900,16,1,4,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,27,20,21,20,1,27,20,7
2,895,895,895,16,1,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,29,20,27,20,7,29,20,9
79,891,891,891,17,0,4,1,0,10,2,7,1,0,1,0,0,0,1,2,-3,10,0,0,3,3,0,3,3,29,20,20,29,-9,20,29,-9
72,852,852,852,17,0,4,2,0,3,1,2,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,29,20,20,29,-9,20,29,-9
85,824,824,824,17,0,4,2,0,16,2,6,1,0,1,0,0,0,1,1,6,0,0,0,3,3,0,3,3,29,20,20,29,-9,20,29,-9
84,779,779,779,17,0,4,3,0,15,2,9,1,0,1,0,0,0,1,2,3,6,0,0,3,3,0,3,3,29,20,20,29,-9,20,29,-9
78,725,725,725,18,0,4,1,0,10,1,-5,0,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,29,20,29,20,9,29,20,9
83,686,686,686,18,0,4,2,0,15,2,0,1,0,1,0,0,0,2,1,28,0,0,0,3,3,0,3,3,29,20,29,20,9,29,20,9
83,681,681,681,18,0,4,3,0,15,2,16,1,0,1,0,0,0,1,2,15,1,0,0,3,3,0,3,3,29,20,29,20,9,29,20,9
67,638,638,638,18,0,4,1,0,10,2,9,1,0,1,0,0,0,1,2,6,3,0,0,3,3,0,3,3,29,20,29,20,9,29,20,9
58,604,604,604,18,0,4,2,0,1,2,0,1,0,1,0,0,0,1,2,-6,0,0,0,3,3,0,3,3,29,20,29,20,9,29,20,9
58,600,600,600,18,0,4,3,0,1,2,2,1,0,1,0,0,0,1,2,0,2,0,0,3,3,0,3,3,29,20,29,20,9,29,20,9
66,531,531,531,18,0,4,1,0,20,1,9,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,29,20,29,20,9,29,20,9
57,489,489,489,18,0,4,2,0,11,1,17,0,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,29,20,29,20,9,29,20,9
40,450,450,450,18,0,4,1,0,10,1,3,0,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,29,20,29,20,9,29,20,9
37,405,405,405,18,0,4,2,0,7,2,0,0,0,1,0,0,0,1,1,3,0,0,0,3,3,0,3,3,29,20,29,20,9,29,20,9
37,402,402,402,18,0,4,3,0,7,2,16,1,0,1,0,0,0,1,2,13,3,0,0,3,3,0,3,3,29,20,29,20,9,29,20,9
21,355,355,355,18,0,4,1,0,10,1,7,1,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,29,20,29,20,9,29,20,9
24,349,349,349,18,0,4,1,0,13,2,7,1,0,1,0,0,0,1,2,0,7,0,0,3,3,0,3,3,29,20,29,20,9,29,20,9
17,309,309,309,18,0,4,2,0,6,1,5,1,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,29,20,29,20,9,29,20,9
12,264,264,264,18,0,4,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,29,20,29,20,9,29,20,9
10,219,219,219,18,0,4,1,1,10,1,3,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,29,20,29,20,9,29,20,9
17,208,208,208,18,0,4,2,1,17,2,6,0,0,1,0,0,0,1,1,2,4,0,0,3,2,0,3,2,29,20,29,20,9,29,20,9
